4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
4143.020   0.040   0.040   0.000   0.000   0.000   0.000   
