0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
0.000   0.000   404.455   0.000   0.000   0.000   1.000   
