6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
6126.040   92.115   45.000   0.000   0.000   0.000   0.000   0.000   
