5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
5970.785   0.000   5970.785   0.000   
